,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,NEW PRICE
9307,1150900080,20150427T000000,846450.0,4,2.5,3710,7491,2.0,0,0,3,9,3710.0,0,2003,0,98029,47.5596,-122.016,3040,7491,726958.7745420467
9308,7922800190,20150311T000000,620000.0,5,1.75,2000,8713,1.0,0,2,3,7,1000.0,1000,1962,0,98008,47.5882,-122.117,2040,8449,332877.52364237787
9309,4045500715,20141217T000000,598800.0,1,1.0,1090,32010,1.0,0,0,4,6,1090.0,0,1958,0,98014,47.6928,-121.87,1870,25346,302313.90750619216
9310,1023089019,20140730T000000,452000.0,5,1.75,1830,47916,1.5,0,0,3,6,1830.0,0,1948,0,98045,47.4881,-121.777,2010,13135,340424.58855679625
9311,621069154,20140721T000000,226000.0,4,1.5,1200,10890,1.0,0,0,5,7,1200.0,0,1972,0,98042,47.3423,-122.088,1250,10139,255649.57122364087
9312,7137950350,20150122T000000,289950.0,4,3.0,2040,5050,1.0,0,0,3,8,1490.0,550,1993,0,98092,47.3266,-122.175,2020,6118,437866.3459613065
9313,643500060,20150424T000000,620000.0,4,2.0,1770,7700,1.5,0,0,4,7,1770.0,0,1962,0,98007,47.5916,-122.146,1710,7700,407880.1046034016
9314,522049074,20140627T000000,459000.0,4,3.0,2530,10000,2.0,0,0,3,7,2530.0,0,2013,0,98148,47.431,-122.335,1420,9898,422551.1684090504
9315,3655400060,20140808T000000,445000.0,3,2.5,2470,4565,2.0,0,0,3,7,2470.0,0,2005,0,98056,47.514,-122.189,2470,5064,398071.8294495335
9316,7308600010,20140616T000000,749995.0,4,3.25,3430,9870,2.0,0,0,3,9,3430.0,0,2014,0,98011,47.776,-122.173,3360,9724,740076.0313638179
9317,3585900305,20141030T000000,999000.0,3,2.5,2710,23292,1.0,0,4,3,9,2080.0,630,1956,0,98177,47.7608,-122.374,2430,20000,749035.785495128
9318,4123830070,20141224T000000,363000.0,3,2.0,1750,7000,1.0,0,0,3,8,1750.0,0,1993,0,98038,47.3693,-122.041,1840,6969,362180.11453109165
9319,579002600,20141001T000000,660000.0,3,1.75,1750,5200,1.0,0,1,4,8,1750.0,0,1956,0,98117,47.6995,-122.383,2060,5200,620329.4099252742
9320,1829700080,20141212T000000,340000.0,3,1.0,1450,9586,2.0,0,0,3,7,1450.0,0,1950,0,98155,47.7443,-122.326,1500,8592,378333.77641206817
9321,2716600273,20140528T000000,820000.0,3,2.5,2510,5503,2.0,0,2,3,9,2510.0,0,1995,0,98136,47.5419,-122.383,1790,6099,602610.1715514811
9322,9471200065,20141015T000000,1855000.0,5,3.25,5570,9600,2.0,0,0,5,9,3860.0,1710,1952,0,98105,47.6708,-122.262,3170,10400,1632057.444966197
9323,323059316,20150505T000000,535000.0,5,2.5,3190,6178,2.0,0,0,3,8,3190.0,0,2003,0,98059,47.5104,-122.154,2480,7548,518774.2979220561
9324,5469502460,20140909T000000,375000.0,4,2.75,3140,24800,1.0,0,0,4,8,2080.0,1060,1971,0,98042,47.3782,-122.161,2850,12900,671257.7300820602
9325,1923300135,20150310T000000,365000.0,3,1.75,1820,5555,1.0,0,0,4,7,1030.0,790,1939,0,98103,47.6867,-122.352,1420,4000,553964.4298314771
9326,5366200330,20150114T000000,470000.0,4,2.0,1500,3659,1.0,0,0,3,7,830.0,670,1906,0,98122,47.6088,-122.293,1560,3706,559090.2406753832
9327,7237450130,20141020T000000,349990.0,4,2.5,2220,3561,2.0,0,0,3,8,2220.0,0,2014,0,98038,47.3561,-122.063,2530,4449,416157.3359404676
9328,1236300214,20140722T000000,700000.0,3,2.5,2190,7982,2.0,0,0,3,8,2190.0,0,2004,0,98033,47.6869,-122.187,2090,8888,421091.2707269177
9329,7211400990,20150303T000000,256000.0,2,1.0,860,5000,1.0,0,0,3,6,860.0,0,1915,1945,98146,47.5133,-122.356,1220,5000,325478.2250446832
9330,7502700060,20141119T000000,333000.0,3,1.5,1260,5758,2.0,0,0,3,7,1260.0,0,1999,0,98006,47.5524,-122.139,3090,10142,411022.4406507485
9331,2767602356,20150126T000000,675000.0,4,3.5,2140,2278,3.0,0,0,3,9,2140.0,0,2005,0,98107,47.6734,-122.38,1540,2285,727647.8208260911
9332,2494000070,20150127T000000,480000.0,4,2.5,2480,5100,2.0,0,0,3,8,2480.0,0,2007,0,98019,47.7383,-121.969,2270,5115,442738.5848718663
9333,2815600235,20150402T000000,450600.0,2,1.0,840,7020,1.5,0,0,4,7,840.0,0,1943,0,98136,47.5513,-122.394,1310,7072,376925.4349245256
9334,6738700335,20140701T000000,1695000.0,4,2.75,3770,10900,2.0,0,2,5,9,3070.0,700,1924,0,98144,47.5849,-122.29,3000,5000,1449644.449523455
9335,923049203,20140529T000000,350000.0,4,2.5,2040,22653,2.0,0,0,3,7,2040.0,0,2011,0,98168,47.4991,-122.299,2020,20502,348944.5842536767
9336,2028700360,20140523T000000,641000.0,3,1.75,1620,3975,1.0,0,0,5,7,940.0,680,1926,0,98117,47.6786,-122.368,1320,3922,521699.95191380184
9337,323089084,20140827T000000,592000.0,3,2.5,2400,81892,2.0,0,0,3,8,2400.0,0,1985,0,98045,47.5028,-121.769,1370,37270,411234.08020188595
9338,2926049376,20150420T000000,220000.0,2,1.0,1060,10423,1.5,0,0,3,7,1060.0,0,1965,0,98125,47.705,-122.313,2240,10200,419459.8038493011
9339,8862000075,20150220T000000,285000.0,2,1.0,790,6555,1.0,0,0,2,6,790.0,0,1956,0,98146,47.5015,-122.35,1440,7601,257528.6308665065
9340,3343301393,20150330T000000,789888.0,5,3.5,3300,7860,2.0,0,0,3,9,2410.0,890,2001,0,98006,47.5463,-122.192,2540,9920,685312.7536037243
9341,7697870860,20140625T000000,245000.0,3,2.0,1410,5760,1.0,0,0,3,7,1410.0,0,1985,0,98030,47.3702,-122.185,1670,6222,297483.2238445514
9342,2626119062,20141112T000000,155000.0,3,1.0,1300,6098,1.0,0,0,3,7,1300.0,0,2013,0,98014,47.7074,-121.364,1300,6849,336024.97090194596
9343,1254200835,20140813T000000,595000.0,4,1.75,2000,5100,1.0,0,0,4,7,1130.0,870,1949,0,98117,47.6798,-122.391,1540,5100,498903.00433304155
9344,644000115,20140923T000000,1765000.0,4,3.25,3980,10249,2.0,0,0,3,10,3980.0,0,2011,0,98004,47.5873,-122.196,2450,10912,1306674.9019536795
9345,1788300020,20140708T000000,183500.0,3,1.0,1040,8892,1.0,0,0,4,6,800.0,240,1958,0,98023,47.3273,-122.349,820,9000,206775.00635300236
9346,8087800400,20141201T000000,385000.0,4,2.5,1950,7350,1.0,0,0,3,7,1150.0,800,1963,0,98052,47.656,-122.134,2050,9068,396992.6855919999
9347,2867300030,20140801T000000,442000.0,4,4.0,4168,8485,2.0,0,0,3,10,3222.0,946,2007,0,98023,47.3029,-122.387,4362,8100,962426.1249209585
9348,5332200320,20140714T000000,675000.0,2,1.75,2140,5000,1.0,0,0,3,7,1000.0,1140,1930,1991,98112,47.6284,-122.291,2250,4000,642763.2894386527
9349,4166600473,20141209T000000,359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390.0,0,1988,0,98023,47.3305,-122.371,2480,11250,548221.397528045
9350,2597500840,20140707T000000,209950.0,3,1.5,1180,7300,1.0,0,0,4,7,1180.0,0,1968,0,98002,47.2857,-122.197,2030,8424,359163.99985995184
9351,8857600220,20141023T000000,178500.0,3,1.0,1200,8470,1.0,0,0,5,7,1200.0,0,1961,0,98032,47.3864,-122.287,1200,7952,318817.89680244
9352,269000085,20140708T000000,1195000.0,4,3.5,3960,6654,2.0,0,0,3,10,2850.0,1110,2006,0,98199,47.6461,-122.389,2840,6400,1185616.1940186743
9353,2917200365,20140610T000000,445434.0,2,1.0,1470,7137,1.0,0,0,3,7,1020.0,450,1941,0,98103,47.7008,-122.352,1470,7067,445392.44868131704
9354,3294700030,20140509T000000,280950.0,3,1.75,1390,8700,1.0,0,3,4,7,840.0,550,1912,0,98055,47.4725,-122.202,1390,10875,422423.2330999688
9355,5152000030,20150204T000000,305000.0,5,2.5,2500,12220,1.0,0,0,3,8,1690.0,810,1962,0,98003,47.3335,-122.325,2130,12000,518542.1342425797
9356,2128000160,20141204T000000,429000.0,4,1.75,2160,7700,2.0,0,0,2,8,2160.0,0,1977,0,98033,47.6976,-122.169,2080,7700,473665.1284923954
9357,7849200945,20150401T000000,306500.0,2,1.75,1310,10200,1.0,0,0,4,6,1310.0,0,1947,0,98065,47.5231,-121.82,1500,7200,361425.71566579345
9358,7504060020,20150122T000000,657500.0,4,2.25,2520,10370,2.0,0,0,3,9,2520.0,0,1980,0,98074,47.6377,-122.049,2848,12682,642277.6867804342
9359,3123039042,20141223T000000,383000.0,3,1.5,1400,14850,1.5,0,0,4,7,1400.0,0,1910,0,98070,47.4471,-122.464,1350,14850,359330.46330171224
9360,8106100105,20141114T000000,3850000.0,4,4.25,5770,21300,2.0,1,4,4,11,5770.0,0,1980,0,98040,47.585,-122.222,4620,22748,3732321.19171737
9361,1623300765,20140506T000000,469000.0,2,1.0,1030,4400,1.0,0,0,3,7,1030.0,0,1924,0,98117,47.681,-122.361,1400,4200,492971.35414782516
9362,4403600270,20150224T000000,970000.0,4,3.25,4740,76230,2.0,0,0,3,10,4740.0,0,1987,0,98075,47.5931,-122.071,3340,49206,914898.3498907493
9363,1446300020,20140531T000000,587000.0,4,2.5,2550,6256,2.0,0,0,3,9,2550.0,0,1992,0,98072,47.7742,-122.166,2460,8256,553788.5187327663
9364,9264910100,20150218T000000,341500.0,5,2.25,3120,10400,2.0,0,0,3,8,3120.0,0,1980,0,98023,47.3097,-122.34,2160,8267,539162.2610399342
9365,7972601890,20141020T000000,385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1180.0,1180,1955,0,98106,47.5278,-122.345,1910,7620,431190.30468756874
9366,1524079028,20141029T000000,393000.0,5,1.75,1610,15246,1.0,0,0,3,6,1610.0,0,1936,0,98024,47.5654,-121.894,1410,10500,329553.6121833764
9367,5476200160,20140725T000000,164808.0,3,1.0,1250,5411,1.0,0,0,3,7,1250.0,0,1980,0,98178,47.5064,-122.265,1490,6320,287556.84543866845
9368,8944290200,20140918T000000,233703.0,3,2.25,1650,3788,2.0,0,0,3,7,1650.0,0,1985,0,98031,47.3908,-122.167,1510,3994,382043.904609471
9369,567000385,20140623T000000,362500.0,2,1.5,940,1768,2.0,0,0,3,7,940.0,0,2009,0,98144,47.5925,-122.295,1130,1159,330781.0594338488
9370,2310000430,20150507T000000,284000.0,3,2.25,1580,7034,1.0,0,0,4,7,1180.0,400,1989,0,98038,47.3564,-122.04,1470,7358,297675.0861201831
9371,8669160460,20150305T000000,289950.0,3,2.5,2099,4275,2.0,0,0,3,7,2099.0,0,2010,0,98002,47.3521,-122.211,2099,4275,354197.659988935
9372,422069067,20150512T000000,276500.0,4,2.25,2380,128937,1.0,0,0,4,7,2380.0,0,1960,0,98038,47.4253,-122.043,1030,114998,253370.29710384036
9373,2626069030,20150209T000000,1940000.0,4,5.75,7220,223462,2.0,0,4,3,12,6220.0,1000,2000,0,98053,47.7097,-122.013,2680,7593,2081860.9441241543
9374,2273600460,20150130T000000,536000.0,3,1.75,1530,8503,1.0,0,0,4,7,1150.0,380,1983,0,98033,47.6872,-122.185,1610,8549,276846.63980909914
9375,6672900220,20150112T000000,984000.0,4,2.25,2390,12292,1.0,0,0,5,9,2390.0,0,1962,0,98040,47.5528,-122.221,2870,12337,989066.7161989553
9376,9414610070,20150130T000000,502775.0,3,1.75,1700,9840,1.0,0,0,4,8,1200.0,500,1976,0,98027,47.5192,-122.046,2040,14169,392275.95896093466
9377,179000505,20141024T000000,257000.0,3,1.75,1800,9000,1.0,0,0,3,7,1200.0,600,1961,0,98178,47.4932,-122.278,980,6000,338607.8925893781
9378,9282801450,20150325T000000,361000.0,5,2.75,2380,7500,1.0,0,0,3,7,1300.0,1080,1984,0,98178,47.5009,-122.235,2400,6000,398207.4410569641
9379,1455100116,20150202T000000,397500.0,3,1.25,1510,13737,1.0,0,3,4,6,810.0,700,1961,0,98125,47.7289,-122.283,2560,10202,538666.3735472026
9380,3226059128,20140618T000000,850000.0,5,3.5,3450,28324,1.0,0,0,5,8,2350.0,1100,1972,0,98033,47.6991,-122.196,2640,14978,733491.9391201749
9381,9542840410,20141108T000000,313999.0,4,2.25,1870,4198,2.0,0,0,3,7,1870.0,0,2008,0,98038,47.3657,-122.021,1870,4184,304638.4720863582
9382,3340401535,20141105T000000,140000.0,1,1.0,730,6890,1.0,0,0,4,4,730.0,0,1926,0,98055,47.467,-122.215,1790,7969,174174.7604686849
9383,9412200660,20140619T000000,395000.0,4,1.0,1980,10350,1.0,0,0,4,7,1430.0,550,1968,0,98027,47.5226,-122.045,1890,13140,380702.7133678652
9384,6979940100,20150129T000000,805000.0,5,2.5,3320,7266,2.0,0,0,3,9,3320.0,0,2000,0,98075,47.5862,-122.054,3060,10269,662279.94655716
9385,1068000235,20140605T000000,1155000.0,4,2.25,2980,8051,1.5,0,2,4,10,2020.0,960,1935,0,98199,47.6426,-122.409,2760,5499,1306044.5819155513
9386,3896100130,20140617T000000,1538000.0,3,2.25,2880,7599,1.0,0,2,3,9,1710.0,1170,1958,2002,98033,47.6938,-122.215,2920,12401,1055195.4118724726
9387,8835210480,20140710T000000,336500.0,3,2.25,1420,3433,2.0,0,0,4,7,1420.0,0,1981,0,98034,47.7245,-122.163,1150,3432,250666.41480679746
9388,9202650210,20140507T000000,618080.0,3,2.5,2030,6500,2.0,0,0,3,8,2030.0,0,1988,0,98027,47.5654,-122.092,2030,8485,425630.03150046594
9389,7767400060,20141119T000000,465000.0,4,2.5,2300,7314,1.0,0,0,4,8,1420.0,880,1979,0,98133,47.7671,-122.33,2010,7314,457384.330660757
9390,7940700190,20140813T000000,380000.0,2,2.0,1370,5756,1.0,0,0,3,8,1370.0,0,1986,0,98034,47.714,-122.205,1380,5444,387096.8129342572
9391,3830210020,20140729T000000,168000.0,3,1.0,1200,7210,1.0,0,0,4,6,1200.0,0,1977,0,98030,47.3729,-122.183,1200,7650,213503.76463113463
9392,8078430130,20150407T000000,583000.0,3,2.25,1830,8276,1.0,0,0,3,8,1350.0,480,1989,0,98074,47.6336,-122.025,1920,8276,372891.43486024963
9393,7230100120,20150209T000000,485000.0,4,2.75,2720,51396,2.0,0,0,4,8,2720.0,0,1977,0,98059,47.4777,-122.1,1960,51366,449359.7146764618
9394,3915500045,20141114T000000,180000.0,3,1.0,1010,8581,1.0,0,0,4,6,1010.0,0,1920,0,98002,47.3043,-122.216,1060,10354,298289.50782683556
9395,5608000010,20140811T000000,1385000.0,4,3.5,4010,15365,2.0,0,1,3,11,4010.0,0,2006,0,98027,47.5528,-122.093,3550,13429,1302442.555173004
9396,7129304540,20141220T000000,133000.0,5,2.0,1430,5600,1.5,0,0,3,6,1430.0,0,1947,0,98118,47.5192,-122.266,1860,5980,339192.3091730531
9397,3558900590,20141125T000000,360000.0,6,1.75,2230,10080,1.0,0,0,3,7,1390.0,840,1969,0,98034,47.7089,-122.201,2110,8475,347398.46426934435
9398,8650700090,20140813T000000,1052500.0,4,2.75,3950,12840,2.0,0,0,5,8,3950.0,0,1960,0,98040,47.5489,-122.219,2350,12507,961400.0018764664
9399,1118001835,20141223T000000,1715000.0,4,2.5,3070,7207,2.0,0,0,4,10,2670.0,400,1927,0,98112,47.6325,-122.29,3190,7523,1480744.1415120345
9400,7977201065,20150305T000000,740000.0,3,1.75,1380,4590,1.0,0,0,2,7,930.0,450,1950,0,98115,47.6841,-122.293,1320,4692,417883.64664267213
9401,3096000040,20150430T000000,871000.0,5,1.75,2360,6150,1.0,0,0,5,7,1180.0,1180,1940,0,98107,47.6732,-122.4,2100,5500,588182.8021321296
9402,6326000205,20140812T000000,290000.0,4,1.75,2340,7200,1.0,0,0,3,8,1590.0,750,1960,0,98146,47.497,-122.369,1970,7800,506237.08665525087
9403,193300140,20141023T000000,240000.0,3,1.75,1240,10956,1.0,0,0,3,6,1240.0,0,1987,0,98042,47.3705,-122.15,1240,8137,260792.32852588038
9404,7452500770,20140908T000000,267500.0,2,1.0,960,5150,1.0,0,0,5,6,960.0,0,1951,0,98126,47.5201,-122.372,1010,5000,302108.98723053286
9405,1525059190,20140912T000000,1040000.0,5,3.25,4770,50094,1.0,0,0,4,11,3070.0,1700,1973,0,98005,47.6525,-122.16,3530,38917,1254428.7963114514
9406,3213200250,20141106T000000,605125.0,2,1.0,1160,5029,1.0,0,0,3,7,910.0,250,1940,0,98115,47.6723,-122.266,1220,5029,442711.4219871443
9407,1233100710,20150416T000000,909950.0,5,3.75,3050,8972,2.0,0,0,3,9,3050.0,0,2014,0,98033,47.6819,-122.172,2750,8979,738761.793150231
9408,8079100140,20140728T000000,690000.0,4,2.5,2120,8448,2.0,0,0,4,9,2120.0,0,1989,0,98029,47.5654,-122.01,2140,8122,539167.9155959443
9409,9808100100,20150202T000000,3000000.0,5,3.25,5370,14091,2.0,0,0,3,10,3850.0,1520,1918,2008,98004,47.6499,-122.216,2410,12047,1776043.7100241082
9410,3365900175,20150402T000000,424305.0,3,2.5,1600,5960,2.0,0,2,5,8,1600.0,0,1910,0,98168,47.4758,-122.265,1410,13056,572598.9007126604
9411,5418650080,20140814T000000,900000.0,4,2.5,3690,11468,2.0,0,0,3,11,3690.0,0,1987,0,98027,47.5699,-122.092,3370,10751,1010275.8389028392
9412,4204400201,20141021T000000,216180.0,2,1.0,1120,7797,1.0,0,0,3,6,1120.0,0,1948,0,98055,47.4871,-122.22,2180,7200,349844.2456583144
9413,1624079021,20150313T000000,355000.0,3,1.0,1890,36300,1.0,0,0,3,7,1890.0,0,1962,0,98024,47.5719,-121.914,1746,54014,332598.3273283491
9414,2768100180,20140606T000000,595000.0,4,2.5,1990,2175,2.0,0,0,3,8,1680.0,310,2005,0,98107,47.6696,-122.371,1560,2087,511004.30962753843
9415,766000240,20140915T000000,225000.0,4,2.0,2220,14120,1.0,0,0,3,7,1200.0,1020,1966,0,98042,47.361,-122.116,1300,9709,293351.0896922511
9416,844001052,20150128T000000,365000.0,4,2.5,1904,8200,2.0,0,0,5,7,1904.0,0,1999,0,98010,47.3107,-122.001,1560,12426,309994.769204651
9417,1873100060,20140829T000000,693000.0,4,2.5,2460,4425,2.0,0,0,3,8,2460.0,0,2006,0,98052,47.7048,-122.109,2990,5659,470904.77177844464
9418,3501600185,20140915T000000,335000.0,3,1.75,1270,4800,1.0,0,0,3,7,1270.0,0,1953,0,98117,47.693,-122.361,1490,4800,440348.0893408281
9419,7751800080,20150127T000000,465000.0,3,1.5,1460,9879,1.0,0,0,3,7,1460.0,0,1956,0,98008,47.6346,-122.127,1610,10050,340632.6390197363
9420,9407001330,20141202T000000,355000.0,3,1.75,2370,9750,1.0,0,0,4,7,1280.0,1090,1979,0,98045,47.4459,-121.773,1230,9775,344118.2069595213
9421,2891000450,20140707T000000,229500.0,3,1.0,1230,6000,1.0,0,0,4,7,1230.0,0,1967,0,98002,47.3256,-122.209,1240,6000,259456.8830956683
9422,1994200024,20141104T000000,511000.0,3,1.0,1430,3455,1.0,0,0,3,7,980.0,450,1947,0,98103,47.6873,-122.336,1450,4599,438305.33260829514
9423,461003835,20141218T000000,825000.0,3,3.5,2670,3000,2.0,0,0,3,9,1870.0,800,2014,0,98117,47.6813,-122.372,1750,5000,893800.5545849015
9424,7420100040,20150422T000000,525000.0,3,1.5,1840,10956,1.0,0,0,4,8,1840.0,0,1970,0,98033,47.6746,-122.164,1680,10950,375491.4490691368
9425,5652600065,20141010T000000,760000.0,5,1.75,2660,10637,1.5,0,0,5,7,1670.0,990,1922,0,98115,47.6945,-122.292,1570,6825,558884.4020653549
9426,1311800220,20150218T000000,234950.0,4,2.0,1450,7560,1.0,0,0,3,7,1450.0,0,1967,0,98001,47.3375,-122.276,1430,7560,318693.14276066324
9427,3025079003,20150325T000000,495500.0,3,2.5,2010,57934,1.0,0,0,3,7,2010.0,0,1978,0,98014,47.6262,-121.96,2040,55527,387145.1404252645
9428,4022900125,20140902T000000,605000.0,4,2.5,2430,11870,1.0,0,0,5,8,1590.0,840,1968,0,98155,47.7761,-122.285,2430,9600,624727.4667983174
9429,455000190,20141006T000000,825000.0,3,1.75,2080,5000,2.0,0,0,5,8,2080.0,0,1906,0,98103,47.6717,-122.356,1820,5000,758077.1344416452
9430,3024059078,20140605T000000,610000.0,4,1.75,1830,29110,2.0,0,0,3,8,1230.0,600,1990,0,98040,47.5449,-122.215,3630,16488,614873.6906555927
9431,2505500009,20150427T000000,565000.0,4,2.0,2040,8281,2.0,0,1,3,7,2040.0,0,1961,0,98033,47.6689,-122.195,2560,8281,543991.4342262753
9432,8691300500,20141028T000000,710000.0,4,2.5,2880,12349,2.0,0,0,3,10,2880.0,0,1996,0,98075,47.5879,-121.973,3490,11539,741220.9815012222
9433,3220079017,20150213T000000,432000.0,5,2.75,2060,329903,1.5,0,3,5,7,2060.0,0,1989,0,98022,47.1776,-121.944,2240,220232,328954.40763130103
9434,3624039111,20150429T000000,215000.0,3,1.0,980,5600,1.0,0,0,2,6,980.0,0,1949,0,98106,47.5308,-122.361,1840,5302,304081.5073437362
9435,9542400075,20140606T000000,809950.0,4,2.0,2230,9900,1.5,0,0,5,9,2230.0,0,1959,0,98005,47.5979,-122.173,2510,11041,846744.1767298051
9436,1565900390,20150415T000000,272000.0,4,2.25,1800,9018,2.0,0,0,3,7,1800.0,0,1992,0,98022,47.2126,-121.984,1670,9380,289087.8825564047
9437,301401620,20141015T000000,298900.0,3,2.5,1852,4000,2.0,0,0,3,7,1852.0,0,2014,0,98002,47.3451,-122.209,2475,4000,328985.37912339496
9438,5419000050,20140917T000000,338500.0,4,2.5,2717,4513,2.0,0,0,3,8,2717.0,0,2005,0,98001,47.3373,-122.266,2550,4841,476685.0909566671
9439,6140100875,20150415T000000,420000.0,3,1.0,1060,8097,1.0,0,0,4,7,940.0,120,1923,0,98133,47.7144,-122.351,1560,7940,467073.5133597043
9440,7960900060,20150504T000000,2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,4750.0,300,1982,2008,98004,47.6312,-122.223,3890,20060,1930418.4815337178
9441,3876000350,20150224T000000,470000.0,6,1.75,2490,8732,1.5,0,0,4,8,2490.0,0,1966,0,98034,47.7252,-122.187,1840,8024,490527.6242442376
9442,9269200120,20141030T000000,415000.0,3,2.5,1710,4920,2.0,0,0,3,7,1710.0,0,1990,0,98126,47.5347,-122.376,1500,4920,347105.84918283287
9443,2886200070,20140602T000000,550000.0,3,2.0,1810,4064,1.5,0,0,3,7,1810.0,0,1925,0,98103,47.6859,-122.339,1518,2945,589968.0800034723
9444,4051150100,20140929T000000,260000.0,3,2.5,1427,4337,2.0,0,0,3,7,1427.0,0,2009,0,98042,47.3857,-122.162,1443,4347,327580.2011579804
9445,9264030470,20140611T000000,455000.0,4,2.5,3170,10688,2.0,0,2,3,9,3170.0,0,2001,0,98001,47.3179,-122.257,3100,12610,621117.495332556
9446,5272200040,20141121T000000,375000.0,3,1.0,1000,6947,1.0,0,0,4,7,1000.0,0,1947,0,98125,47.7142,-122.319,1000,6947,326031.34597053385
9447,8724300030,20141223T000000,355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860.0,0,2012,0,98019,47.7318,-121.982,2320,5465,383768.95838448167
9448,7661600206,20150129T000000,262000.0,4,2.5,2070,8685,2.0,0,0,3,7,2070.0,0,2006,0,98188,47.4697,-122.267,2170,9715,318349.47681748896
9449,8947250060,20150326T000000,292500.0,4,2.5,1610,4568,2.0,0,0,3,7,1610.0,0,2006,0,98001,47.3351,-122.289,1834,4604,279949.96972658596
9450,4112100101,20150219T000000,415000.0,6,2.0,2500,5200,1.0,0,0,3,8,1250.0,1250,1966,0,98118,47.5517,-122.268,1800,5200,501086.2063608581
9451,6117500980,20140818T000000,449000.0,4,2.75,2090,14141,1.5,0,0,4,8,1680.0,410,1941,0,98166,47.4333,-122.347,1990,12920,626448.435743626
9452,7732501000,20140617T000000,854000.0,4,2.75,3150,38865,1.0,0,0,3,10,2480.0,670,1986,0,98052,47.7302,-122.106,3150,35880,740750.2534634619
9453,9268850860,20150505T000000,715000.0,5,3.25,2710,2356,2.0,0,0,3,8,2230.0,480,2013,0,98027,47.5394,-122.028,2160,2108,573091.0740026906
9454,2241700075,20141022T000000,310000.0,3,1.0,1180,8474,1.5,0,0,3,7,1180.0,0,1956,0,98155,47.7416,-122.327,1180,7200,301749.6433917485
9455,6400700189,20141017T000000,390000.0,3,1.0,1040,8075,1.0,0,0,4,7,1040.0,0,1961,0,98033,47.6701,-122.176,1450,8075,301316.5214242914
9456,7852090280,20150219T000000,770000.0,4,3.25,4270,6384,2.0,0,0,3,9,3060.0,1210,2001,0,98065,47.5362,-121.874,2850,6285,905631.2886522287
9457,1223039173,20150429T000000,450000.0,4,1.75,2190,11625,1.0,0,0,4,8,2020.0,170,1956,0,98146,47.4979,-122.363,1920,8855,559440.0255766362
9458,3832710450,20141119T000000,262500.0,4,2.75,1500,7036,1.0,0,0,3,7,1060.0,440,1979,0,98032,47.3665,-122.276,1620,7200,330764.71389465564
9459,522039103,20141113T000000,310000.0,2,1.5,1040,83199,1.0,0,0,4,7,870.0,170,1965,0,98070,47.4222,-122.443,1760,75794,303765.18212700856
9460,7923700030,20150414T000000,490000.0,3,1.0,1420,11040,1.0,0,0,4,7,1420.0,0,1961,0,98007,47.5969,-122.14,1530,8208,317431.5337968423
9461,5104531580,20150416T000000,490000.0,4,3.5,3200,6420,2.0,0,0,3,9,3200.0,0,2006,0,98038,47.3545,-122.001,3200,6291,682994.525163599
9462,7950700120,20141217T000000,279000.0,4,2.0,1980,10051,1.0,0,0,3,7,1980.0,0,1969,2003,98092,47.3231,-122.103,1520,10125,364400.4898496081
9463,3878900681,20150121T000000,272000.0,1,0.75,1040,6034,1.0,0,1,3,7,580.0,460,1991,0,98178,47.5078,-122.251,1560,5650,325509.99123873864
9464,9279200280,20140623T000000,750000.0,3,2.0,1820,5000,1.5,0,0,4,8,1720.0,100,1941,0,98116,47.5845,-122.395,2220,7200,765626.8867468633
9465,4083302485,20150420T000000,913000.0,3,1.75,2170,4000,1.0,0,0,4,7,1110.0,1060,1925,0,98103,47.6546,-122.337,1890,4000,636134.9320047561
9466,5560000540,20140723T000000,223000.0,4,2.0,1200,8470,1.0,0,0,4,7,1200.0,0,1961,0,98023,47.3262,-122.338,1110,8400,276202.26736380876
9467,2923500750,20140718T000000,638150.0,4,2.5,2170,7275,1.0,0,0,3,8,1820.0,350,1978,0,98027,47.5672,-122.09,2390,7275,482712.7578465378
9468,7202290620,20150219T000000,461000.0,3,2.5,1690,3026,2.0,0,0,3,7,1690.0,0,2002,0,98053,47.6885,-122.043,1650,3161,353409.0149219254
9469,3579800485,20150218T000000,394900.0,3,1.0,1430,13370,1.0,0,0,3,7,1430.0,0,1962,0,98034,47.7317,-122.241,1670,10075,321986.61654196755
9470,5469000140,20140707T000000,373000.0,4,1.75,1590,7920,2.0,0,0,4,7,1590.0,0,1960,0,98133,47.7456,-122.336,1720,7998,450668.6175125919
9471,2722059185,20140910T000000,445000.0,4,2.5,2360,81892,1.0,0,0,3,8,2360.0,0,2000,0,98042,47.369,-122.156,1730,18096,433468.41744806146
9472,2648500030,20140725T000000,112000.0,1,1.0,1080,3230,1.0,0,0,3,6,1080.0,0,1963,0,98002,47.3075,-122.217,1210,5760,298574.6082132103
9473,8732020770,20140904T000000,263850.0,4,2.25,2300,7524,2.0,0,0,4,8,2300.0,0,1978,0,98023,47.313,-122.388,2270,8025,562207.5665951039
